event_id,customer_id,product_id,event_type,timestamp
E004744,C000202,P00381,purchase,2024-04-08T17:02:00
E000609,C000056,P00241,view,2024-04-08T17:30:00
E004034,C000272,P00260,view,2024-04-08T17:45:00
E000424,C000115,P00316,cart,2024-04-08T18:49:00
E002136,C000044,P00108,cart,2024-04-08T19:17:00
E000036,C000795,P00349,view,2024-04-08T19:37:00
E003439,C000615,P00194,purchase,2024-04-08T19:45:00
E000293,C000078,P00150,purchase,2024-04-08T21:17:00
E002637,C000646,P00490,view,2024-04-08T21:42:00
E003863,C000645,P00028,cart,2024-04-08T22:04:00
E002685,C000632,P00408,purchase,2024-04-08T22:19:00
E005570,C000198,P00148,view,2024-04-08T22:20:00
E000354,C000353,P00202,view,2024-04-08T22:57:00
E002296,C000672,P00368,view,2024-04-08T22:57:00
E002435,C000635,P00166,view,2024-04-08T23:24:00
E005908,C000134,P00379,purchase,2024-04-08T23:41:00
E003993,C000388,P00383,view,2024-04-09T00:26:00
E000746,C000111,P00492,purchase,2024-04-09T00:35:00
E001609,C000775,P00437,view,2024-04-09T00:38:00
E005872,C000722,P00242,view,2024-04-09T01:14:00
E003556,C000216,P00389,view,2024-04-09T01:55:00
E002197,C000251,P00091,cart,2024-04-09T02:57:00
E005791,C000308,P00339,purchase,2024-04-09T03:22:00
E000127,C000039,P00118,purchase,2024-04-09T03:39:00
E002887,C000594,P00042,view,2024-04-09T04:11:00
E001376,C000676,P00320,view,2024-04-09T04:25:00
E002914,C000636,P00185,cart,2024-04-09T04:34:00
E003186,C000321,P00209,view,2024-04-09T04:38:00
E002308,C000202,P00339,view,2024-04-09T05:17:00
E003299,C000487,P00175,view,2024-04-09T05:25:00
E005594,C000508,P00334,view,2024-04-09T06:11:00
E000780,C000361,P00471,view,2024-04-09T06:36:00
E001162,C000126,P00034,view,2024-04-09T07:35:00
E005835,C000176,P00298,view,2024-04-09T07:36:00
E004532,C000161,P00231,view,2024-04-09T08:12:00
E004239,C000287,P00162,view,2024-04-09T08:31:00
E002236,C000218,P00019,view,2024-04-09T08:36:00
E002998,C000725,P00094,view,2024-04-09T08:42:00
E003565,C000425,P00433,cart,2024-04-09T08:45:00
E000145,C000716,P00318,cart,2024-04-09T09:16:00
E000413,C000630,P00240,view,2024-04-09T09:28:00
E000178,C000598,P00110,view,2024-04-09T09:42:00
E003030,C000563,P00463,cart,2024-04-09T10:35:00
E003576,C000167,P00440,view,2024-04-09T11:02:00
E000467,C000762,P00272,purchase,2024-04-09T11:03:00
E001693,C000413,P00321,cart,2024-04-09T11:37:00
E003541,C000715,P00328,view,2024-04-09T12:07:00
E000208,C000102,P00475,view,2024-04-09T13:17:00
E001209,C000292,P00415,view,2024-04-09T14:25:00
E000050,C000429,P00429,view,2024-04-09T15:19:00
E005539,C000186,P00217,view,2024-04-09T15:53:00
E002657,C000349,P00148,view,2024-04-09T16:40:00
E003849,C000274,P00043,view,2024-04-09T16:41:00
E003721,C000248,P00462,view,2024-04-09T16:46:00
E005182,C000155,P00115,cart,2024-04-09T17:03:00
E002487,C000548,P00242,view,2024-04-09T17:15:00
E005396,C000758,P00163,view,2024-04-09T17:58:00
E001036,C000471,P00221,view,2024-04-09T18:22:00
E003897,C000161,P00198,view,2024-04-09T19:58:00
E004786,C000095,P00145,view,2024-04-09T21:09:00
E000519,C000326,P00460,view,2024-04-09T21:11:00
E005368,C000724,P00149,cart,2024-04-09T21:28:00
E004060,C000686,P00250,cart,2024-04-09T21:35:00
E003590,C000798,P00351,cart,2024-04-09T22:10:00
E003241,C000094,P00164,cart,2024-04-09T23:34:00
E002719,C000447,P00243,view,2024-04-09T23:40:00
E002457,C000401,P00019,cart,2024-04-10T00:04:00
E005996,C000744,P00361,purchase,2024-04-10T00:33:00
E003772,C000353,P00376,purchase,2024-04-10T00:39:00
E004982,C000120,P00287,view,2024-04-10T00:59:00
E005405,C000365,P00049,cart,2024-04-10T01:05:00
E005468,C000597,P00390,view,2024-04-10T01:17:00
E000394,C000536,P00174,view,2024-04-10T02:48:00
E001026,C000093,P00204,purchase,2024-04-10T02:58:00
E004990,C000619,P00428,view,2024-04-10T03:12:00
E002979,C000123,P00349,view,2024-04-10T03:46:00
E002950,C000511,P00214,view,2024-04-10T04:03:00
E002916,C000159,P00059,view,2024-04-10T04:07:00
E000905,C000322,P00483,view,2024-04-10T04:12:00
E002355,C000780,P00261,cart,2024-04-10T04:19:00
E005844,C000182,P00122,purchase,2024-04-10T04:56:00
E001892,C000698,P00304,purchase,2024-04-10T05:38:00
E002072,C000157,P00482,view,2024-04-10T05:40:00
E005314,C000405,P00346,cart,2024-04-10T06:41:00
E000512,C000612,P00090,view,2024-04-10T06:53:00
E002437,C000711,P00475,view,2024-04-10T07:17:00
E002140,C000420,P00288,view,2024-04-10T07:19:00
E005640,C000678,P00125,cart,2024-04-10T07:32:00
E005096,C000676,P00142,view,2024-04-10T09:37:00
E003195,C000307,P00446,view,2024-04-10T09:45:00
E005441,C000286,P00175,cart,2024-04-10T09:46:00
E000453,C000600,P00450,purchase,2024-04-10T09:53:00
E003381,C000568,P00078,cart,2024-04-10T10:54:00
E002785,C000598,P00360,view,2024-04-10T11:42:00
E001687,C000519,P00100,view,2024-04-10T11:59:00
E003650,C000738,P00301,view,2024-04-10T11:59:00
E005104,C000316,P00035,view,2024-04-10T12:15:00
E002499,C000740,P00025,view,2024-04-10T12:20:00
E005451,C000039,P00017,view,2024-04-10T12:26:00
E005635,C000722,P00490,view,2024-04-10T12:38:00
E001875,C000710,P00037,view,2024-04-10T13:03:00
E000131,C000137,P00257,view,2024-04-10T13:08:00
E003262,C000540,P00380,view,2024-04-10T13:08:00
E005851,C000742,P00199,view,2024-04-10T13:21:00
E002361,C000457,P00142,view,2024-04-10T13:25:00
E000493,C000318,P00020,purchase,2024-04-10T14:06:00
E003715,C000561,P00452,view,2024-04-10T15:11:00
E003172,C000266,P00249,purchase,2024-04-10T15:32:00
E004455,C000778,P00082,view,2024-04-10T16:13:00
E002917,C000752,P00357,view,2024-04-10T16:55:00
E003831,C000724,P00174,view,2024-04-10T16:58:00
E003791,C000116,P00090,cart,2024-04-10T17:28:00
E002676,C000240,P00449,view,2024-04-10T17:53:00
E000044,C000761,P00398,view,2024-04-10T18:01:00
E004777,C000547,P00490,view,2024-04-10T18:15:00
E003477,C000089,P00362,view,2024-04-10T18:26:00
E001896,C000095,P00041,purchase,2024-04-10T18:43:00
E005412,C000313,P00136,view,2024-04-10T18:51:00
E004484,C000723,P00373,view,2024-04-10T19:33:00
E001185,C000492,P00197,purchase,2024-04-10T21:02:00
E005210,C000735,P00217,view,2024-04-10T21:38:00
E004980,C000499,P00285,cart,2024-04-10T22:14:00
E004543,C000418,P00239,view,2024-04-10T22:28:00
E003689,C000644,P00163,view,2024-04-10T23:20:00
E005026,C000240,P00435,view,2024-04-10T23:58:00
E004929,C000403,P00084,view,2024-04-11T00:03:00
E003045,C000294,P00180,view,2024-04-11T00:59:00
E005252,C000272,P00319,purchase,2024-04-11T01:05:00
E003301,C000567,P00270,purchase,2024-04-11T01:29:00
E005569,C000637,P00490,view,2024-04-11T01:39:00
E005269,C000639,P00185,purchase,2024-04-11T01:47:00
E002712,C000630,P00088,purchase,2024-04-11T02:04:00
E005976,C000176,P00447,view,2024-04-11T02:09:00
E005168,C000401,P00410,view,2024-04-11T02:38:00
E001007,C000568,P00046,view,2024-04-11T02:49:00
E002265,C000754,P00073,view,2024-04-11T03:33:00
E004841,C000429,P00292,view,2024-04-11T03:52:00
E002369,C000611,P00022,view,2024-04-11T04:03:00
E004138,C000661,P00120,purchase,2024-04-11T04:17:00
E001627,C000536,P00359,view,2024-04-11T04:44:00
E005574,C000770,P00156,view,2024-04-11T05:45:00
E000637,C000425,P00293,purchase,2024-04-11T06:09:00
E001591,C000617,P00403,view,2024-04-11T06:18:00
E005490,C000422,P00171,cart,2024-04-11T06:38:00
E001317,C000113,P00057,cart,2024-04-11T07:11:00
E004525,C000365,P00291,view,2024-04-11T07:35:00
E005423,C000658,P00133,cart,2024-04-11T07:40:00
E003404,C000615,P00356,view,2024-04-11T08:57:00
E000418,C000615,P00457,view,2024-04-11T09:30:00
E004207,C000552,P00289,view,2024-04-11T09:43:00
E002583,C000641,P00196,cart,2024-04-11T09:44:00
E001046,C000282,P00381,view,2024-04-11T10:08:00
E001337,C000617,P00338,view,2024-04-11T10:46:00
E005398,C000590,P00103,view,2024-04-11T11:21:00
E000282,C000616,P00001,cart,2024-04-11T13:10:00
E005755,C000756,P00089,purchase,2024-04-11T13:38:00
E001588,C000142,P00276,view,2024-04-11T13:44:00
E001846,C000751,P00153,view,2024-04-11T16:02:00
E002150,C000226,P00182,cart,2024-04-11T16:13:00
E001582,C000037,P00065,view,2024-04-11T16:37:00
E001154,C000194,P00341,view,2024-04-11T17:09:00
E004160,C000798,P00351,view,2024-04-11T17:22:00
E005333,C000378,P00124,view,2024-04-11T18:07:00
E001116,C000609,P00147,cart,2024-04-11T18:22:00
E002739,C000786,P00371,view,2024-04-11T19:35:00
E004311,C000576,P00026,view,2024-04-11T20:38:00
E005276,C000528,P00027,purchase,2024-04-11T20:46:00
E000390,C000089,P00144,view,2024-04-11T21:11:00
E002734,C000304,P00018,view,2024-04-11T21:28:00
E004607,C000580,P00008,purchase,2024-04-11T23:07:00
E005583,C000685,P00146,cart,2024-04-11T23:09:00
E000891,C000408,P00331,view,2024-04-11T23:25:00
E005093,C000476,P00465,view,2024-04-11T23:52:00
E003115,C000554,P00051,view,2024-04-12T00:23:00
E002617,C000122,P00194,cart,2024-04-12T00:59:00
E002459,C000768,P00496,view,2024-04-12T01:23:00
E001135,C000636,P00092,purchase,2024-04-12T01:54:00
E004170,C000716,P00372,view,2024-04-12T02:20:00
E002007,C000210,P00300,view,2024-04-12T03:19:00
E001955,C000756,P00271,cart,2024-04-12T03:37:00
E000144,C000695,P00020,view,2024-04-12T03:38:00
E001906,C000037,P00266,view,2024-04-12T03:50:00
E000463,C000661,P00325,view,2024-04-12T04:34:00
E002807,C000496,P00369,cart,2024-04-12T04:48:00
E000116,C000141,P00190,purchase,2024-04-12T04:53:00
E003657,C000042,P00141,cart,2024-04-12T05:44:00
E003105,C000173,P00309,purchase,2024-04-12T05:44:00
E002859,C000680,P00082,view,2024-04-12T05:51:00
E001688,C000080,P00084,view,2024-04-12T06:23:00
E000582,C000082,P00032,view,2024-04-12T08:52:00
E002069,C000720,P00269,purchase,2024-04-12T09:14:00
E004376,C000526,P00166,view,2024-04-12T10:16:00
E001506,C000519,P00423,purchase,2024-04-12T10:53:00
E000882,C000791,P00028,cart,2024-04-12T11:44:00
E002775,C000623,P00358,view,2024-04-12T12:17:00
E001983,C000256,P00373,view,2024-04-12T12:58:00
E004143,C000457,P00086,cart,2024-04-12T13:14:00
E005754,C000125,P00172,view,2024-04-12T13:37:00
E003830,C000628,P00465,view,2024-04-12T13:51:00
E000156,C000460,P00153,view,2024-04-12T13:51:00
E002329,C000687,P00073,cart,2024-04-12T15:10:00
E004561,C000372,P00413,purchase,2024-04-12T15:19:00
E001482,C000276,P00313,cart,2024-04-12T15:48:00
E005834,C000713,P00388,view,2024-04-12T17:32:00
E002115,C000351,P00011,purchase,2024-04-12T17:52:00
E002039,C000007,P00198,view,2024-04-12T18:19:00
E004186,C000747,P00292,cart,2024-04-12T18:21:00
E001246,C000629,P00176,view,2024-04-12T18:28:00
E005909,C000502,P00415,purchase,2024-04-12T19:20:00
E004015,C000458,P00276,view,2024-04-12T20:17:00
E002450,C000664,P00339,cart,2024-04-12T21:15:00
E003806,C000415,P00061,cart,2024-04-12T21:16:00
E003199,C000008,P00060,purchase,2024-04-12T21:41:00
E003864,C000150,P00325,cart,2024-04-12T22:44:00
E000346,C000348,P00101,view,2024-04-12T22:56:00
E000254,C000023,P00494,purchase,2024-04-12T23:09:00
E005030,C000187,P00327,cart,2024-04-12T23:18:00
E002142,C000241,P00187,view,2024-04-13T00:05:00
E004869,C000327,P00384,purchase,2024-04-13T00:09:00
E001319,C000280,P00382,view,2024-04-13T00:33:00
E005343,C000181,P00330,cart,2024-04-13T01:22:00
E003089,C000516,P00375,view,2024-04-13T01:53:00
E005112,C000036,P00200,cart,2024-04-13T02:04:00
E002127,C000168,P00395,view,2024-04-13T02:59:00
E005546,C000096,P00381,cart,2024-04-13T03:08:00
E001703,C000309,P00422,view,2024-04-13T03:11:00
E003632,C000259,P00034,view,2024-04-13T03:14:00
E000652,C000331,P00398,view,2024-04-13T03:21:00
E001232,C000364,P00038,cart,2024-04-13T03:58:00
E000985,C000384,P00176,purchase,2024-04-13T04:27:00
E001184,C000129,P00291,view,2024-04-13T05:11:00
E004863,C000104,P00154,purchase,2024-04-13T06:03:00
E003580,C000091,P00188,view,2024-04-13T07:05:00
E000948,C000562,P00030,view,2024-04-13T07:26:00
E000393,C000373,P00074,view,2024-04-13T07:42:00
E000444,C000497,P00224,purchase,2024-04-13T08:21:00
E002599,C000355,P00054,view,2024-04-13T08:57:00
E005459,C000608,P00435,view,2024-04-13T09:07:00
E003818,C000555,P00349,purchase,2024-04-13T09:25:00
E005642,C000765,P00464,view,2024-04-13T09:26:00
E003528,C000711,P00271,cart,2024-04-13T09:58:00
E003946,C000257,P00173,view,2024-04-13T10:16:00
E003390,C000150,P00381,view,2024-04-13T10:17:00
E002790,C000166,P00258,view,2024-04-13T10:50:00
E004649,C000703,P00333,purchase,2024-04-13T10:50:00
E004770,C000211,P00118,purchase,2024-04-13T10:57:00
E001931,C000485,P00484,view,2024-04-13T11:11:00
E003717,C000149,P00397,view,2024-04-13T11:16:00
E000513,C000432,P00214,view,2024-04-13T11:28:00
E002500,C000784,P00329,purchase,2024-04-13T11:29:00
E005822,C000726,P00307,cart,2024-04-13T12:07:00
E003433,C000486,P00492,view,2024-04-13T12:30:00
E003865,C000147,P00412,view,2024-04-13T13:05:00
E003178,C000411,P00221,cart,2024-04-13T14:26:00
E003788,C000166,P00342,view,2024-04-13T15:10:00
E002175,C000402,P00346,view,2024-04-13T15:20:00
E003347,C000123,P00037,cart,2024-04-13T15:29:00
E001730,C000790,P00455,purchase,2024-04-13T15:51:00
E003522,C000681,P00332,view,2024-04-13T16:50:00
E002480,C000467,P00349,purchase,2024-04-13T17:04:00
E001003,C000635,P00317,purchase,2024-04-13T18:13:00
E004761,C000417,P00159,cart,2024-04-13T19:23:00
E004151,C000692,P00263,purchase,2024-04-13T19:29:00
E002918,C000377,P00488,view,2024-04-13T19:48:00
E003092,C000102,P00476,view,2024-04-13T20:13:00
E005596,C000011,P00245,view,2024-04-13T20:44:00
E001065,C000307,P00000,view,2024-04-13T20:44:00
E002937,C000427,P00470,view,2024-04-13T21:05:00
E001998,C000124,P00491,purchase,2024-04-13T21:32:00
E001785,C000156,P00062,cart,2024-04-13T21:36:00
E001287,C000028,P00185,view,2024-04-13T21:50:00
E002655,C000095,P00091,purchase,2024-04-13T23:26:00
E002827,C000463,P00217,view,2024-04-13T23:36:00
E002816,C000506,P00429,view,2024-04-14T00:18:00
E000357,C000749,P00097,purchase,2024-04-14T00:30:00
E004031,C000358,P00084,purchase,2024-04-14T01:32:00
E002050,C000038,P00152,view,2024-04-14T01:53:00
E005259,C000533,P00411,view,2024-04-14T02:26:00
E003163,C000177,P00475,view,2024-04-14T03:02:00
E002027,C000756,P00490,cart,2024-04-14T03:15:00
E000867,C000377,P00290,purchase,2024-04-14T03:59:00
E000705,C000119,P00166,view,2024-04-14T05:09:00
E002631,C000745,P00249,view,2024-04-14T05:56:00
E005135,C000422,P00064,view,2024-04-14T07:29:00
E004680,C000528,P00184,view,2024-04-14T08:36:00
E000606,C000295,P00442,view,2024-04-14T09:26:00
E001268,C000486,P00313,cart,2024-04-14T10:20:00
E000285,C000793,P00191,view,2024-04-14T10:42:00
E000147,C000747,P00128,purchase,2024-04-14T11:44:00
E002307,C000626,P00128,view,2024-04-14T13:08:00
E004612,C000409,P00100,view,2024-04-14T13:48:00
E004237,C000431,P00065,purchase,2024-04-14T14:15:00
E002226,C000220,P00239,view,2024-04-14T14:44:00
E005675,C000323,P00366,view,2024-04-14T14:50:00
E001554,C000699,P00232,purchase,2024-04-14T15:07:00
E003573,C000475,P00182,view,2024-04-14T15:32:00
E000086,C000488,P00262,view,2024-04-14T16:05:00
E001141,C000088,P00404,view,2024-04-14T19:03:00
E000979,C000487,P00044,view,2024-04-14T19:08:00
E001589,C000635,P00170,view,2024-04-14T20:21:00
E000517,C000498,P00415,view,2024-04-14T21:01:00
E005319,C000651,P00044,view,2024-04-14T21:01:00
E004785,C000064,P00487,view,2024-04-14T21:37:00
E001320,C000693,P00263,view,2024-04-14T21:52:00
E004757,C000769,P00320,view,2024-04-14T22:17:00
E002343,C000563,P00060,view,2024-04-14T23:26:00
E005954,C000600,P00244,view,2024-04-14T23:45:00
E004622,C000103,P00079,view,2024-04-15T00:06:00
E001483,C000446,P00449,cart,2024-04-15T00:08:00
E003220,C000413,P00128,view,2024-04-15T00:36:00
E004592,C000389,P00253,view,2024-04-15T03:39:00
E004702,C000751,P00358,purchase,2024-04-15T04:33:00
E001667,C000710,P00046,view,2024-04-15T04:46:00
E001130,C000760,P00286,view,2024-04-15T04:54:00
E005194,C000429,P00119,view,2024-04-15T05:11:00
E005713,C000492,P00442,view,2024-04-15T05:15:00
E001235,C000793,P00103,cart,2024-04-15T06:02:00
E003978,C000113,P00487,view,2024-04-15T07:20:00
E005536,C000694,P00349,view,2024-04-15T07:53:00
E000538,C000041,P00239,view,2024-04-15T07:59:00
E003384,C000447,P00033,view,2024-04-15T08:19:00
E001158,C000076,P00197,view,2024-04-15T08:23:00
E005455,C000603,P00062,purchase,2024-04-15T08:42:00
E001147,C000054,P00095,view,2024-04-15T08:50:00
E000153,C000440,P00378,view,2024-04-15T09:31:00
E002836,C000110,P00033,view,2024-04-15T09:33:00
E002442,C000230,P00205,view,2024-04-15T09:35:00
E003794,C000337,P00080,cart,2024-04-15T11:29:00
E003201,C000453,P00210,purchase,2024-04-15T13:07:00
E001148,C000684,P00039,cart,2024-04-15T13:11:00
E005747,C000037,P00371,cart,2024-04-15T13:30:00
E002970,C000664,P00341,purchase,2024-04-15T14:00:00
E000650,C000359,P00187,view,2024-04-15T14:05:00
E003119,C000623,P00059,view,2024-04-15T14:44:00
E003461,C000075,P00403,cart,2024-04-15T17:09:00
E002058,C000077,P00471,view,2024-04-15T17:15:00
E003026,C000516,P00048,view,2024-04-15T18:32:00
E003988,C000628,P00447,view,2024-04-15T18:39:00
E003166,C000390,P00301,view,2024-04-15T18:44:00
E003811,C000405,P00153,view,2024-04-15T18:46:00
E004447,C000766,P00422,cart,2024-04-15T19:14:00
E003160,C000510,P00082,view,2024-04-15T20:51:00
E003564,C000769,P00021,view,2024-04-15T21:02:00
E005183,C000164,P00266,view,2024-04-15T21:28:00
E000619,C000161,P00479,view,2024-04-15T21:40:00
E002994,C000522,P00109,view,2024-04-15T22:24:00
E001999,C000069,P00245,view,2024-04-15T22:37:00
E000348,C000579,P00183,cart,2024-04-15T22:49:00
E001717,C000020,P00491,view,2024-04-16T00:00:00
E002519,C000128,P00137,view,2024-04-16T00:38:00
E002383,C000768,P00022,view,2024-04-16T00:40:00
E003218,C000677,P00161,purchase,2024-04-16T00:43:00
E003668,C000385,P00412,cart,2024-04-16T01:43:00
E005917,C000735,P00415,view,2024-04-16T01:53:00
E003940,C000662,P00416,cart,2024-04-16T02:28:00
E001711,C000255,P00492,cart,2024-04-16T02:30:00
E004217,C000517,P00074,view,2024-04-16T02:44:00
E005329,C000038,P00251,view,2024-04-16T02:51:00
E004424,C000474,P00003,cart,2024-04-16T02:57:00
E002860,C000336,P00107,cart,2024-04-16T03:04:00
E005266,C000514,P00235,view,2024-04-16T03:09:00
E005284,C000039,P00409,purchase,2024-04-16T04:53:00
E002287,C000016,P00379,view,2024-04-16T04:58:00
E001900,C000572,P00224,view,2024-04-16T05:19:00
E005699,C000350,P00176,view,2024-04-16T06:25:00
E005626,C000113,P00031,view,2024-04-16T06:37:00
E004395,C000677,P00152,view,2024-04-16T06:57:00
E003340,C000648,P00332,view,2024-04-16T07:24:00
E004521,C000782,P00083,view,2024-04-16T08:02:00
E004384,C000154,P00105,view,2024-04-16T08:34:00
E004422,C000343,P00290,view,2024-04-16T08:40:00
E001435,C000315,P00475,cart,2024-04-16T09:14:00
E000041,C000321,P00170,cart,2024-04-16T09:40:00
E001077,C000473,P00216,purchase,2024-04-16T09:45:00
E004121,C000202,P00267,view,2024-04-16T10:30:00
E001532,C000055,P00292,view,2024-04-16T10:44:00
E004280,C000113,P00339,view,2024-04-16T12:20:00
E004812,C000224,P00331,view,2024-04-16T13:16:00
E002913,C000434,P00436,view,2024-04-16T14:01:00
E005332,C000620,P00142,view,2024-04-16T14:01:00
E000211,C000372,P00427,cart,2024-04-16T14:10:00
E003909,C000328,P00031,cart,2024-04-16T14:13:00
E002706,C000472,P00093,purchase,2024-04-16T14:23:00
E002257,C000144,P00074,purchase,2024-04-16T15:06:00
E000958,C000665,P00403,purchase,2024-04-16T16:06:00
E003691,C000357,P00123,cart,2024-04-16T16:38:00
E005593,C000230,P00053,cart,2024-04-16T16:49:00
E005105,C000167,P00356,purchase,2024-04-16T16:53:00
E002033,C000695,P00350,cart,2024-04-16T17:24:00
E002079,C000143,P00319,cart,2024-04-16T18:11:00
E002494,C000524,P00070,cart,2024-04-16T18:40:00
E003985,C000169,P00461,cart,2024-04-16T21:55:00
E004893,C000691,P00429,purchase,2024-04-16T22:47:00
E002653,C000174,P00232,view,2024-04-16T23:37:00
E005474,C000470,P00262,purchase,2024-04-16T23:56:00
E002956,C000765,P00035,cart,2024-04-17T00:32:00
E004954,C000326,P00058,view,2024-04-17T01:07:00
E001089,C000781,P00132,view,2024-04-17T02:31:00
E004216,C000293,P00251,view,2024-04-17T02:37:00
E005745,C000478,P00148,view,2024-04-17T02:38:00
E004299,C000255,P00128,view,2024-04-17T03:05:00
E003709,C000783,P00189,view,2024-04-17T03:11:00
E005021,C000598,P00287,view,2024-04-17T03:14:00
E004374,C000374,P00118,view,2024-04-17T03:31:00
E005859,C000603,P00419,view,2024-04-17T03:51:00
E000804,C000090,P00343,view,2024-04-17T04:01:00
E005131,C000513,P00245,cart,2024-04-17T04:04:00
E003350,C000575,P00405,view,2024-04-17T04:31:00
E003193,C000760,P00352,view,2024-04-17T05:03:00
E004496,C000349,P00221,cart,2024-04-17T05:20:00
E005997,C000176,P00244,view,2024-04-17T06:21:00
E005205,C000585,P00436,view,2024-04-17T06:37:00
E002761,C000298,P00104,view,2024-04-17T06:47:00
E002228,C000069,P00231,view,2024-04-17T07:01:00
E002927,C000487,P00413,view,2024-04-17T07:12:00
E000763,C000172,P00220,purchase,2024-04-17T07:32:00
E004878,C000246,P00103,cart,2024-04-17T08:13:00
E003928,C000559,P00086,view,2024-04-17T08:26:00
E004928,C000192,P00054,view,2024-04-17T09:24:00
E001041,C000297,P00014,cart,2024-04-17T09:31:00
E003808,C000186,P00279,view,2024-04-17T11:38:00
E004062,C000714,P00164,cart,2024-04-17T12:04:00
E001217,C000479,P00104,purchase,2024-04-17T12:22:00
E002574,C000282,P00425,view,2024-04-17T12:40:00
E005932,C000385,P00251,view,2024-04-17T13:01:00
E005362,C000412,P00111,view,2024-04-17T13:07:00
E005910,C000672,P00418,purchase,2024-04-17T13:12:00
E000742,C000447,P00228,view,2024-04-17T13:54:00
E004163,C000190,P00199,purchase,2024-04-17T14:44:00
E005974,C000150,P00193,cart,2024-04-17T14:49:00
E000219,C000191,P00342,purchase,2024-04-17T14:54:00
E000029,C000057,P00004,view,2024-04-17T15:00:00
E003923,C000495,P00404,cart,2024-04-17T15:08:00
E004354,C000114,P00372,cart,2024-04-17T16:17:00
E004545,C000403,P00115,view,2024-04-17T16:53:00
E003349,C000010,P00048,view,2024-04-17T18:03:00
E004117,C000177,P00233,view,2024-04-17T18:26:00
E004104,C000272,P00236,view,2024-04-17T18:38:00
E002871,C000523,P00392,view,2024-04-17T18:54:00
E000974,C000701,P00344,purchase,2024-04-17T19:16:00
E000501,C000181,P00193,view,2024-04-17T19:32:00
E001021,C000542,P00028,view,2024-04-17T19:36:00
E000717,C000078,P00431,view,2024-04-17T19:58:00
E002172,C000367,P00137,view,2024-04-17T20:47:00
E004284,C000116,P00195,purchase,2024-04-17T21:42:00
E004012,C000057,P00286,view,2024-04-17T21:59:00
E005039,C000479,P00398,view,2024-04-17T22:18:00
E004991,C000381,P00109,view,2024-04-17T22:47:00
E002472,C000787,P00483,purchase,2024-04-17T22:53:00
E004968,C000478,P00306,cart,2024-04-17T23:02:00
E005494,C000600,P00021,view,2024-04-17T23:03:00
E004242,C000780,P00392,view,2024-04-18T01:11:00
E004966,C000442,P00339,view,2024-04-18T01:14:00
E004126,C000667,P00258,view,2024-04-18T02:29:00
E000212,C000160,P00055,view,2024-04-18T03:23:00
E004516,C000515,P00448,view,2024-04-18T03:24:00
E000857,C000699,P00227,view,2024-04-18T03:42:00
E004203,C000255,P00150,cart,2024-04-18T05:28:00
E004107,C000576,P00427,view,2024-04-18T05:38:00
E005871,C000042,P00332,purchase,2024-04-18T06:10:00
E001316,C000001,P00127,view,2024-04-18T06:14:00
E005680,C000054,P00292,view,2024-04-18T06:32:00
E001914,C000423,P00139,purchase,2024-04-18T07:41:00
E001426,C000221,P00479,view,2024-04-18T08:21:00
E003821,C000590,P00007,view,2024-04-18T08:23:00
E002649,C000305,P00364,cart,2024-04-18T08:52:00
E005076,C000129,P00352,view,2024-04-18T08:56:00
E005442,C000750,P00091,view,2024-04-18T12:17:00
E000762,C000616,P00303,purchase,2024-04-18T12:58:00
E001768,C000431,P00007,view,2024-04-18T13:07:00
E003053,C000485,P00206,cart,2024-04-18T13:12:00
E003945,C000615,P00415,view,2024-04-18T14:43:00
E002428,C000301,P00403,view,2024-04-18T14:48:00
E001274,C000110,P00282,view,2024-04-18T14:57:00
E002255,C000689,P00466,view,2024-04-18T14:58:00
E002239,C000045,P00249,view,2024-04-18T15:07:00
E000855,C000453,P00158,cart,2024-04-18T17:09:00
E002504,C000657,P00232,view,2024-04-18T17:31:00
E005374,C000102,P00331,view,2024-04-18T17:34:00
E003670,C000206,P00349,view,2024-04-18T17:53:00
E000454,C000516,P00330,view,2024-04-18T17:58:00
E003834,C000078,P00106,view,2024-04-18T17:59:00
E000151,C000575,P00153,view,2024-04-18T18:18:00
E005684,C000129,P00171,purchase,2024-04-18T18:19:00
E003125,C000448,P00439,view,2024-04-18T18:21:00
E004682,C000000,P00431,view,2024-04-18T21:55:00
E005435,C000077,P00384,view,2024-04-18T22:05:00
E003994,C000604,P00033,purchase,2024-04-18T22:56:00
E000926,C000089,P00013,cart,2024-04-18T23:02:00
E001259,C000428,P00225,view,2024-04-18T23:32:00
E001770,C000151,P00213,cart,2024-04-19T01:52:00
E002818,C000140,P00246,view,2024-04-19T02:00:00
E002865,C000680,P00242,view,2024-04-19T03:08:00
E004806,C000334,P00216,cart,2024-04-19T03:25:00
E005818,C000327,P00357,view,2024-04-19T03:45:00
E003348,C000309,P00121,cart,2024-04-19T06:18:00
E002696,C000228,P00147,cart,2024-04-19T07:15:00
E005465,C000672,P00332,view,2024-04-19T07:18:00
E003554,C000208,P00191,purchase,2024-04-19T07:47:00
E001533,C000244,P00048,view,2024-04-19T08:18:00
E004534,C000609,P00402,purchase,2024-04-19T08:36:00
E002278,C000778,P00261,cart,2024-04-19T09:03:00
E000568,C000098,P00487,purchase,2024-04-19T09:27:00
E005144,C000292,P00159,cart,2024-04-19T09:35:00
E003745,C000176,P00284,view,2024-04-19T09:38:00
E000464,C000458,P00303,purchase,2024-04-19T10:21:00
E001595,C000208,P00280,view,2024-04-19T10:36:00
